tm,address_gu,sub_address,stn,ta_max,ta_min,ta_max_min,hm_max,hm_min,ws_max,ws_ins_max,rn_day,call_count
2020-09-25,사상구,사상구 엄궁동,904,25.8,17.7,51.6,79.2,6.3,11.3,0.0,1,8.100000000000001
2020-09-25,사상구,사상구 학장동,904,25.8,17.7,51.6,79.2,6.3,11.3,0.0,1,8.100000000000001
2020-09-26,강서구,강서구 대저1동,904,26.8,17.0,45.4,78.1,5.3,9.4,0.0,1,9.8
2020-09-26,강서구,강서구 명지동,904,26.8,17.0,45.4,78.1,5.3,9.4,0.0,2,9.8
2020-09-26,사상구,사상구 감전동,904,26.8,17.0,45.4,78.1,5.3,9.4,0.0,1,9.8
2020-09-26,사상구,사상구 괘법동,904,26.8,17.0,45.4,78.1,5.3,9.4,0.0,3,9.8
2020-09-26,사상구,사상구 모라동,904,26.8,17.0,45.4,78.1,5.3,9.4,0.0,1,9.8
2020-09-26,사상구,사상구 엄궁동,904,26.8,17.0,45.4,78.1,5.3,9.4,0.0,1,9.8
2020-09-26,사상구,사상구 학장동,904,26.8,17.0,45.4,78.1,5.3,9.4,0.0,1,9.8
2020-09-27,강서구,강서구 대저2동,904,25.2,17.2,46.9,87.3,5.8,10.2,0.0,1,8.0
2020-09-27,강서구,강서구 명지동,904,25.2,17.2,46.9,87.3,5.8,10.2,0.0,1,8.0
2020-09-27,강서구,강서구 생곡동,904,25.2,17.2,46.9,87.3,5.8,10.2,0.0,1,8.0
2020-09-27,사상구,사상구 감전동,904,25.2,17.2,46.9,87.3,5.8,10.2,0.0,1,8.0
2020-09-27,사상구,사상구 덕포동,904,25.2,17.2,46.9,87.3,5.8,10.2,0.0,1,8.0
2020-09-28,강서구,강서구 대저2동,904,25.3,14.5,40.3,94.4,5.2,9.4,0.0,1,10.8
2020-09-28,강서구,강서구 명지동,904,25.3,14.5,40.3,94.4,5.2,9.4,0.0,1,10.8
2020-09-28,강서구,강서구 범방동,904,25.3,14.5,40.3,94.4,5.2,9.4,0.0,1,10.8
2020-09-28,강서구,강서구 지사동,904,25.3,14.5,40.3,94.4,5.2,9.4,0.0,1,10.8
2020-09-28,사상구,사상구 괘법동,904,25.3,14.5,40.3,94.4,5.2,9.4,0.0,3,10.8
2020-09-28,사상구,사상구 덕포동,904,25.3,14.5,40.3,94.4,5.2,9.4,0.0,1,10.8
2020-09-28,사상구,사상구 모라동,904,25.3,14.5,40.3,94.4,5.2,9.4,0.0,2,10.8
2020-09-28,사상구,사상구 학장동,904,25.3,14.5,40.3,94.4,5.2,9.4,0.0,2,10.8
2020-09-29,강서구,강서구 강동동,904,25.9,13.7,39.9,93.9,3.7,5.6,0.0,1,12.2
2020-09-29,강서구,강서구 대저1동,904,25.9,13.7,39.9,93.9,3.7,5.6,0.0,1,12.2
2020-09-29,강서구,강서구 명지동,904,25.9,13.7,39.9,93.9,3.7,5.6,0.0,2,12.2
2020-09-29,사상구,사상구 감전동,904,25.9,13.7,39.9,93.9,3.7,5.6,0.0,1,12.2
2020-09-29,사상구,사상구 덕포동,904,25.9,13.7,39.9,93.9,3.7,5.6,0.0,1,12.2
2020-09-29,사상구,사상구 엄궁동,904,25.9,13.7,39.9,93.9,3.7,5.6,0.0,3,12.2
2020-09-30,강서구,강서구 명지동,904,26.7,15.1,41.8,91.3,4.2,8.0,0.0,2,11.6
2020-09-30,사상구,사상구 감전동,904,26.7,15.1,41.8,91.3,4.2,8.0,0.0,2,11.6
2020-09-30,사상구,사상구 괘법동,904,26.7,15.1,41.8,91.3,4.2,8.0,0.0,4,11.6
2020-09-30,사상구,사상구 덕포동,904,26.7,15.1,41.8,91.3,4.2,8.0,0.0,1,11.6
2020-09-30,사상구,사상구 삼락동,904,26.7,15.1,41.8,91.3,4.2,8.0,0.0,1,11.6
2020-09-30,사상구,사상구 엄궁동,904,26.7,15.1,41.8,91.3,4.2,8.0,0.0,1,11.6
2020-10-01,강서구,강서구 대저1동,904,24.7,14.8,55.1,93.4,5.1,7.8,0.0,1,9.899999999999999
2020-10-01,강서구,강서구 명지동,904,24.7,14.8,55.1,93.4,5.1,7.8,0.0,1,9.899999999999999
2020-10-01,강서구,강서구 미음동,904,24.7,14.8,55.1,93.4,5.1,7.8,0.0,1,9.899999999999999
2020-10-01,강서구,강서구 범방동,904,24.7,14.8,55.1,93.4,5.1,7.8,0.0,1,9.899999999999999
2020-10-01,사상구,사상구 감전동,904,24.7,14.8,55.1,93.4,5.1,7.8,0.0,1,9.899999999999999
2020-10-01,사상구,사상구 괘법동,904,24.7,14.8,55.1,93.4,5.1,7.8,0.0,1,9.899999999999999
2020-10-01,사상구,사상구 덕포동,904,24.7,14.8,55.1,93.4,5.1,7.8,0.0,1,9.899999999999999
2020-10-01,사상구,사상구 모라동,904,24.7,14.8,55.1,93.4,5.1,7.8,0.0,4,9.899999999999999
2020-10-02,강서구,강서구 명지동,904,25.3,15.2,55.2,97.6,4.4,7.5,0.0,1,10.100000000000001
2020-10-02,강서구,강서구 식만동,904,25.3,15.2,55.2,97.6,4.4,7.5,0.0,1,10.100000000000001
2020-10-02,사상구,사상구 덕포동,904,25.3,15.2,55.2,97.6,4.4,7.5,0.0,1,10.100000000000001
2020-10-02,사상구,사상구 모라동,904,25.3,15.2,55.2,97.6,4.4,7.5,0.0,1,10.100000000000001
2020-10-02,사상구,사상구 삼락동,904,25.3,15.2,55.2,97.6,4.4,7.5,0.0,1,10.100000000000001
2020-10-02,사상구,사상구 학장동,904,25.3,15.2,55.2,97.6,4.4,7.5,0.0,2,10.100000000000001
2020-10-03,강서구,강서구 강동동,904,26.7,18.9,50.7,91.9,4.0,5.8,0.0,1,7.800000000000001
2020-10-03,강서구,강서구 대저2동,904,26.7,18.9,50.7,91.9,4.0,5.8,0.0,1,7.800000000000001
2020-10-03,강서구,강서구 명지동,904,26.7,18.9,50.7,91.9,4.0,5.8,0.0,1,7.800000000000001
2020-10-03,사상구,사상구 괘법동,904,26.7,18.9,50.7,91.9,4.0,5.8,0.0,1,7.800000000000001
2020-10-03,사상구,사상구 모라동,904,26.7,18.9,50.7,91.9,4.0,5.8,0.0,1,7.800000000000001
2020-10-03,사상구,사상구 학장동,904,26.7,18.9,50.7,91.9,4.0,5.8,0.0,1,7.800000000000001
2020-10-04,강서구,강서구 명지동,904,26.0,19.1,51.2,96.4,4.4,7.2,0.0,3,6.899999999999999
2020-10-04,사상구,사상구 괘법동,904,26.0,19.1,51.2,96.4,4.4,7.2,0.0,1,6.899999999999999
2020-10-04,사상구,사상구 모라동,904,26.0,19.1,51.2,96.4,4.4,7.2,0.0,1,6.899999999999999
2020-10-04,사상구,사상구 엄궁동,904,26.0,19.1,51.2,96.4,4.4,7.2,0.0,1,6.899999999999999
2020-10-05,강서구,강서구 강동동,904,21.5,13.0,30.5,66.8,6.1,12.4,0.0,1,8.5
2020-10-05,강서구,강서구 대저1동,904,21.5,13.0,30.5,66.8,6.1,12.4,0.0,1,8.5
2020-10-05,강서구,강서구 명지동,904,21.5,13.0,30.5,66.8,6.1,12.4,0.0,1,8.5
2020-10-05,사상구,사상구 감전동,904,21.5,13.0,30.5,66.8,6.1,12.4,0.0,3,8.5
2020-10-05,사상구,사상구 괘법동,904,21.5,13.0,30.5,66.8,6.1,12.4,0.0,2,8.5
2020-10-05,사상구,사상구 삼락동,904,21.5,13.0,30.5,66.8,6.1,12.4,0.0,2,8.5
2020-10-05,사상구,사상구 학장동,904,21.5,13.0,30.5,66.8,6.1,12.4,0.0,1,8.5
2020-10-06,강서구,강서구 대저1동,904,22.8,12.3,35.2,78.4,3.9,6.6,0.0,1,10.5
2020-10-06,강서구,강서구 대저2동,904,22.8,12.3,35.2,78.4,3.9,6.6,0.0,1,10.5
2020-10-06,강서구,강서구 범방동,904,22.8,12.3,35.2,78.4,3.9,6.6,0.0,1,10.5
2020-10-06,사상구,사상구 감전동,904,22.8,12.3,35.2,78.4,3.9,6.6,0.0,2,10.5
2020-10-06,사상구,사상구 괘법동,904,22.8,12.3,35.2,78.4,3.9,6.6,0.0,2,10.5
2020-10-06,사상구,사상구 모라동,904,22.8,12.3,35.2,78.4,3.9,6.6,0.0,3,10.5
2020-10-06,사상구,사상구 삼락동,904,22.8,12.3,35.2,78.4,3.9,6.6,0.0,1,10.5
2020-10-07,강서구,강서구 대저1동,904,23.3,14.1,29.9,83.5,5.8,11.0,0.0,2,9.200000000000001
2020-10-07,강서구,강서구 명지동,904,23.3,14.1,29.9,83.5,5.8,11.0,0.0,1,9.200000000000001
2020-10-07,강서구,강서구 지사동,904,23.3,14.1,29.9,83.5,5.8,11.0,0.0,3,9.200000000000001
2020-10-07,사상구,사상구 괘법동,904,23.3,14.1,29.9,83.5,5.8,11.0,0.0,1,9.200000000000001
2020-10-07,사상구,사상구 덕포동,904,23.3,14.1,29.9,83.5,5.8,11.0,0.0,2,9.200000000000001
2020-10-07,사상구,사상구 삼락동,904,23.3,14.1,29.9,83.5,5.8,11.0,0.0,1,9.200000000000001
2020-10-08,강서구,강서구 명지동,904,22.9,17.6,40.7,66.8,7.5,14.6,0.0,1,5.299999999999997
2020-10-08,강서구,강서구 미음동,904,22.9,17.6,40.7,66.8,7.5,14.6,0.0,2,5.299999999999997
2020-10-08,강서구,강서구 봉림동,904,22.9,17.6,40.7,66.8,7.5,14.6,0.0,1,5.299999999999997
2020-10-08,강서구,강서구 지사동,904,22.9,17.6,40.7,66.8,7.5,14.6,0.0,1,5.299999999999997
2020-10-08,사상구,사상구 모라동,904,22.9,17.6,40.7,66.8,7.5,14.6,0.0,1,5.299999999999997
2020-10-08,사상구,사상구 삼락동,904,22.9,17.6,40.7,66.8,7.5,14.6,0.0,1,5.299999999999997
2020-10-09,강서구,강서구 명지동,904,23.0,17.8,43.9,63.1,7.1,15.4,0.0,1,5.199999999999999
2020-10-09,강서구,강서구 지사동,904,23.0,17.8,43.9,63.1,7.1,15.4,0.0,1,5.199999999999999
2020-10-09,사상구,사상구 괘법동,904,23.0,17.8,43.9,63.1,7.1,15.4,0.0,3,5.199999999999999
2020-10-10,강서구,강서구 명지동,904,20.7,15.6,59.3,72.4,4.9,9.3,0.0,1,5.1
2020-10-10,강서구,강서구 지사동,904,20.7,15.6,59.3,72.4,4.9,9.3,0.0,1,5.1
2020-10-10,사상구,사상구 감전동,904,20.7,15.6,59.3,72.4,4.9,9.3,0.0,1,5.1
2020-10-10,사상구,사상구 덕포동,904,20.7,15.6,59.3,72.4,4.9,9.3,0.0,2,5.1
2020-10-10,사상구,사상구 모라동,904,20.7,15.6,59.3,72.4,4.9,9.3,0.0,1,5.1
2020-10-10,사상구,사상구 엄궁동,904,20.7,15.6,59.3,72.4,4.9,9.3,0.0,1,5.1
2020-10-11,강서구,강서구 명지동,904,21.2,13.1,56.0,89.9,3.2,6.2,0.0,2,8.1
2020-10-11,강서구,강서구 범방동,904,21.2,13.1,56.0,89.9,3.2,6.2,0.0,1,8.1
2020-10-11,강서구,강서구 봉림동,904,21.2,13.1,56.0,89.9,3.2,6.2,0.0,3,8.1
2020-10-11,사상구,사상구 감전동,904,21.2,13.1,56.0,89.9,3.2,6.2,0.0,1,8.1
2020-10-11,사상구,사상구 모라동,904,21.2,13.1,56.0,89.9,3.2,6.2,0.0,1,8.1
2020-10-11,사상구,사상구 삼락동,904,21.2,13.1,56.0,89.9,3.2,6.2,0.0,1,8.1
2020-10-11,사상구,사상구 엄궁동,904,21.2,13.1,56.0,89.9,3.2,6.2,0.0,1,8.1
2020-10-12,강서구,강서구 명지동,904,24.8,13.3,34.3,94.9,4.0,7.5,0.0,3,11.5
2020-10-12,강서구,강서구 범방동,904,24.8,13.3,34.3,94.9,4.0,7.5,0.0,1,11.5
2020-10-12,강서구,강서구 봉림동,904,24.8,13.3,34.3,94.9,4.0,7.5,0.0,1,11.5
2020-10-12,사상구,사상구 감전동,904,24.8,13.3,34.3,94.9,4.0,7.5,0.0,1,11.5
2020-10-12,사상구,사상구 엄궁동,904,24.8,13.3,34.3,94.9,4.0,7.5,0.0,1,11.5
2020-10-12,사상구,사상구 학장동,904,24.8,13.3,34.3,94.9,4.0,7.5,0.0,1,11.5
2020-10-13,강서구,강서구 대저1동,904,23.3,13.6,24.3,93.1,3.3,6.5,0.0,2,9.700000000000001
2020-10-13,강서구,강서구 대저2동,904,23.3,13.6,24.3,93.1,3.3,6.5,0.0,1,9.700000000000001
2020-10-13,강서구,강서구 명지동,904,23.3,13.6,24.3,93.1,3.3,6.5,0.0,2,9.700000000000001
2020-10-13,사상구,사상구 감전동,904,23.3,13.6,24.3,93.1,3.3,6.5,0.0,1,9.700000000000001
2020-10-13,사상구,사상구 괘법동,904,23.3,13.6,24.3,93.1,3.3,6.5,0.0,2,9.700000000000001
2020-10-13,사상구,사상구 덕포동,904,23.3,13.6,24.3,93.1,3.3,6.5,0.0,1,9.700000000000001
2020-10-13,사상구,사상구 모라동,904,23.3,13.6,24.3,93.1,3.3,6.5,0.0,1,9.700000000000001
2020-10-13,사상구,사상구 학장동,904,23.3,13.6,24.3,93.1,3.3,6.5,0.0,1,9.700000000000001
2020-10-14,강서구,강서구 강동동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,2,10.799999999999999
2020-10-14,강서구,강서구 명지동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,2,10.799999999999999
2020-10-14,강서구,강서구 미음동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,1,10.799999999999999
2020-10-14,강서구,강서구 범방동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,1,10.799999999999999
2020-10-14,강서구,강서구 봉림동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,1,10.799999999999999
2020-10-14,사상구,사상구 감전동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,2,10.799999999999999
2020-10-14,사상구,사상구 괘법동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,1,10.799999999999999
2020-10-14,사상구,사상구 덕포동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,1,10.799999999999999
2020-10-14,사상구,사상구 모라동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,1,10.799999999999999
2020-10-14,사상구,사상구 학장동,904,21.9,11.1,26.7,80.6,3.8,5.9,0.0,2,10.799999999999999
2020-10-15,강서구,강서구 대저1동,904,22.0,11.7,38.8,80.1,3.6,5.7,0.0,2,10.3
2020-10-15,강서구,강서구 명지동,904,22.0,11.7,38.8,80.1,3.6,5.7,0.0,1,10.3
2020-10-15,사상구,사상구 감전동,904,22.0,11.7,38.8,80.1,3.6,5.7,0.0,1,10.3
2020-10-15,사상구,사상구 덕포동,904,22.0,11.7,38.8,80.1,3.6,5.7,0.0,1,10.3
2020-10-15,사상구,사상구 엄궁동,904,22.0,11.7,38.8,80.1,3.6,5.7,0.0,2,10.3
2020-10-16,강서구,강서구 대저1동,904,18.4,12.7,64.8,87.8,2.7,5.8,0.0,1,5.699999999999999
2020-10-16,강서구,강서구 명지동,904,18.4,12.7,64.8,87.8,2.7,5.8,0.0,1,5.699999999999999
2020-10-16,사상구,사상구 모라동,904,18.4,12.7,64.8,87.8,2.7,5.8,0.0,1,5.699999999999999
2020-10-16,사상구,사상구 학장동,904,18.4,12.7,64.8,87.8,2.7,5.8,0.0,3,5.699999999999999
2020-10-17,강서구,강서구 강동동,904,21.6,11.6,41.4,92.1,3.5,6.0,0.0,1,10.000000000000002
2020-10-17,강서구,강서구 대저1동,904,21.6,11.6,41.4,92.1,3.5,6.0,0.0,1,10.000000000000002
2020-10-17,강서구,강서구 명지동,904,21.6,11.6,41.4,92.1,3.5,6.0,0.0,1,10.000000000000002
2020-10-17,사상구,사상구 괘법동,904,21.6,11.6,41.4,92.1,3.5,6.0,0.0,2,10.000000000000002
2020-10-17,사상구,사상구 덕포동,904,21.6,11.6,41.4,92.1,3.5,6.0,0.0,2,10.000000000000002
2020-10-17,사상구,사상구 모라동,904,21.6,11.6,41.4,92.1,3.5,6.0,0.0,1,10.000000000000002
2020-10-17,사상구,사상구 학장동,904,21.6,11.6,41.4,92.1,3.5,6.0,0.0,1,10.000000000000002
2020-10-18,강서구,강서구 강동동,904,22.7,11.6,23.9,93.6,3.0,6.0,0.0,1,11.1
2020-10-18,강서구,강서구 대저2동,904,22.7,11.6,23.9,93.6,3.0,6.0,0.0,2,11.1
2020-10-18,강서구,강서구 명지동,904,22.7,11.6,23.9,93.6,3.0,6.0,0.0,1,11.1
2020-10-18,사상구,사상구 감전동,904,22.7,11.6,23.9,93.6,3.0,6.0,0.0,1,11.1
2020-10-18,사상구,사상구 모라동,904,22.7,11.6,23.9,93.6,3.0,6.0,0.0,1,11.1
2020-10-18,사상구,사상구 학장동,904,22.7,11.6,23.9,93.6,3.0,6.0,0.0,2,11.1
2020-10-19,강서구,강서구 대저2동,904,23.8,10.7,22.8,87.7,4.2,7.5,0.0,2,13.100000000000001
2020-10-19,사상구,사상구 모라동,904,23.8,10.7,22.8,87.7,4.2,7.5,0.0,3,13.100000000000001
2020-10-19,사상구,사상구 삼락동,904,23.8,10.7,22.8,87.7,4.2,7.5,0.0,1,13.100000000000001
2020-10-19,사상구,사상구 엄궁동,904,23.8,10.7,22.8,87.7,4.2,7.5,0.0,1,13.100000000000001
2020-10-19,사상구,사상구 학장동,904,23.8,10.7,22.8,87.7,4.2,7.5,0.0,2,13.100000000000001
2020-10-20,강서구,강서구 명지동,904,23.5,11.0,39.9,93.5,4.4,8.2,0.0,1,12.5
2020-10-20,사상구,사상구 감전동,904,23.5,11.0,39.9,93.5,4.4,8.2,0.0,2,12.5
2020-10-20,사상구,사상구 덕포동,904,23.5,11.0,39.9,93.5,4.4,8.2,0.0,1,12.5
2020-10-20,사상구,사상구 엄궁동,904,23.5,11.0,39.9,93.5,4.4,8.2,0.0,1,12.5
2020-10-20,사상구,사상구 학장동,904,23.5,11.0,39.9,93.5,4.4,8.2,0.0,3,12.5
2020-10-21,강서구,강서구 명지동,904,20.6,12.9,58.0,99.9,2.7,4.0,11.0,1,7.700000000000001
2020-10-21,사상구,사상구 감전동,904,20.6,12.9,58.0,99.9,2.7,4.0,11.0,1,7.700000000000001
2020-10-21,사상구,사상구 모라동,904,20.6,12.9,58.0,99.9,2.7,4.0,11.0,2,7.700000000000001
2020-10-22,강서구,강서구 강동동,904,18.8,13.7,69.9,100.0,3.0,5.0,19.5,1,5.100000000000001
2020-10-22,강서구,강서구 명지동,904,18.8,13.7,69.9,100.0,3.0,5.0,19.5,2,5.100000000000001
2020-10-22,사상구,사상구 괘법동,904,18.8,13.7,69.9,100.0,3.0,5.0,19.5,2,5.100000000000001
2020-10-22,사상구,사상구 학장동,904,18.8,13.7,69.9,100.0,3.0,5.0,19.5,1,5.100000000000001
2020-10-23,강서구,강서구 대저2동,904,18.0,8.6,28.9,82.6,4.8,9.6,0.0,2,9.4
2020-10-23,강서구,강서구 명지동,904,18.0,8.6,28.9,82.6,4.8,9.6,0.0,1,9.4
2020-10-23,강서구,강서구 지사동,904,18.0,8.6,28.9,82.6,4.8,9.6,0.0,1,9.4
2020-10-23,사상구,사상구 감전동,904,18.0,8.6,28.9,82.6,4.8,9.6,0.0,1,9.4
2020-10-23,사상구,사상구 모라동,904,18.0,8.6,28.9,82.6,4.8,9.6,0.0,1,9.4
2020-10-23,사상구,사상구 엄궁동,904,18.0,8.6,28.9,82.6,4.8,9.6,0.0,1,9.4
2020-10-24,강서구,강서구 대저1동,904,18.5,5.9,25.1,78.6,4.6,9.0,0.0,1,12.6
2020-10-24,강서구,강서구 대저2동,904,18.5,5.9,25.1,78.6,4.6,9.0,0.0,2,12.6
2020-10-24,사상구,사상구 괘법동,904,18.5,5.9,25.1,78.6,4.6,9.0,0.0,1,12.6
2020-10-24,사상구,사상구 덕포동,904,18.5,5.9,25.1,78.6,4.6,9.0,0.0,1,12.6
2020-10-24,사상구,사상구 모라동,904,18.5,5.9,25.1,78.6,4.6,9.0,0.0,5,12.6
2020-10-24,사상구,사상구 삼락동,904,18.5,5.9,25.1,78.6,4.6,9.0,0.0,2,12.6
2020-10-24,사상구,사상구 엄궁동,904,18.5,5.9,25.1,78.6,4.6,9.0,0.0,1,12.6
2020-10-24,사상구,사상구 학장동,904,18.5,5.9,25.1,78.6,4.6,9.0,0.0,1,12.6
2020-10-25,강서구,강서구 대저1동,904,20.7,8.1,30.5,82.8,3.8,7.0,0.0,1,12.6
2020-10-25,강서구,강서구 대저2동,904,20.7,8.1,30.5,82.8,3.8,7.0,0.0,1,12.6
2020-10-25,강서구,강서구 명지동,904,20.7,8.1,30.5,82.8,3.8,7.0,0.0,5,12.6
2020-10-25,사상구,사상구 괘법동,904,20.7,8.1,30.5,82.8,3.8,7.0,0.0,2,12.6
2020-10-25,사상구,사상구 덕포동,904,20.7,8.1,30.5,82.8,3.8,7.0,0.0,1,12.6
2020-10-25,사상구,사상구 삼락동,904,20.7,8.1,30.5,82.8,3.8,7.0,0.0,1,12.6
2020-10-25,사상구,사상구 엄궁동,904,20.7,8.1,30.5,82.8,3.8,7.0,0.0,1,12.6
2020-10-26,강서구,강서구 강동동,904,20.7,8.6,34.0,91.1,4.4,7.5,0.0,1,12.1
2020-10-26,사상구,사상구 괘법동,904,20.7,8.6,34.0,91.1,4.4,7.5,0.0,2,12.1
2020-10-26,사상구,사상구 덕포동,904,20.7,8.6,34.0,91.1,4.4,7.5,0.0,2,12.1
2020-10-26,사상구,사상구 모라동,904,20.7,8.6,34.0,91.1,4.4,7.5,0.0,1,12.1
2020-10-27,강서구,강서구 대저2동,904,22.3,9.4,28.8,91.5,3.1,4.8,0.0,1,12.9
2020-10-27,사상구,사상구 감전동,904,22.3,9.4,28.8,91.5,3.1,4.8,0.0,1,12.9
2020-10-27,사상구,사상구 괘법동,904,22.3,9.4,28.8,91.5,3.1,4.8,0.0,1,12.9
2020-10-27,사상구,사상구 모라동,904,22.3,9.4,28.8,91.5,3.1,4.8,0.0,1,12.9
2020-10-27,사상구,사상구 삼락동,904,22.3,9.4,28.8,91.5,3.1,4.8,0.0,1,12.9
2020-10-27,사상구,사상구 학장동,904,22.3,9.4,28.8,91.5,3.1,4.8,0.0,3,12.9
2020-10-28,강서구,강서구 강동동,904,21.8,11.7,41.9,88.5,3.3,5.7,0.0,1,10.100000000000001
2020-10-28,사상구,사상구 감전동,904,21.8,11.7,41.9,88.5,3.3,5.7,0.0,2,10.100000000000001
2020-10-28,사상구,사상구 덕포동,904,21.8,11.7,41.9,88.5,3.3,5.7,0.0,1,10.100000000000001
2020-10-28,사상구,사상구 모라동,904,21.8,11.7,41.9,88.5,3.3,5.7,0.0,2,10.100000000000001
2020-10-28,사상구,사상구 엄궁동,904,21.8,11.7,41.9,88.5,3.3,5.7,0.0,1,10.100000000000001
2020-10-28,사상구,사상구 학장동,904,21.8,11.7,41.9,88.5,3.3,5.7,0.0,1,10.100000000000001
2020-10-29,강서구,강서구 생곡동,904,12.3,8.5,59.3,91.9,2.1,3.2,0.0,1,3.8000000000000007
2020-10-29,사상구,사상구 감전동,904,12.3,8.5,59.3,91.9,2.1,3.2,0.0,1,3.8000000000000007
2020-10-29,사상구,사상구 괘법동,904,12.3,8.5,59.3,91.9,2.1,3.2,0.0,1,3.8000000000000007
2020-10-29,사상구,사상구 모라동,904,12.3,8.5,59.3,91.9,2.1,3.2,0.0,1,3.8000000000000007
2020-10-29,사상구,사상구 삼락동,904,12.3,8.5,59.3,91.9,2.1,3.2,0.0,1,3.8000000000000007
2020-10-29,사상구,사상구 엄궁동,904,12.3,8.5,59.3,91.9,2.1,3.2,0.0,2,3.8000000000000007
2020-10-29,사상구,사상구 학장동,904,12.3,8.5,59.3,91.9,2.1,3.2,0.0,3,3.8000000000000007
2020-10-30,강서구,강서구 강동동,904,21.2,12.9,37.4,70.5,5.9,9.8,0.0,1,8.299999999999999
2020-10-30,강서구,강서구 명지동,904,21.2,12.9,37.4,70.5,5.9,9.8,0.0,1,8.299999999999999
2020-10-30,사상구,사상구 모라동,904,21.2,12.9,37.4,70.5,5.9,9.8,0.0,1,8.299999999999999
2020-10-30,사상구,사상구 삼락동,904,21.2,12.9,37.4,70.5,5.9,9.8,0.0,2,8.299999999999999
2020-10-30,사상구,사상구 엄궁동,904,21.2,12.9,37.4,70.5,5.9,9.8,0.0,1,8.299999999999999
2020-10-31,강서구,강서구 대저2동,904,19.7,8.2,42.7,92.9,5.1,7.8,0.0,1,11.5
2020-10-31,강서구,강서구 명지동,904,19.7,8.2,42.7,92.9,5.1,7.8,0.0,1,11.5
2020-10-31,강서구,강서구 범방동,904,19.7,8.2,42.7,92.9,5.1,7.8,0.0,2,11.5
2020-10-31,강서구,강서구 봉림동,904,19.7,8.2,42.7,92.9,5.1,7.8,0.0,1,11.5
2020-10-31,사상구,사상구 괘법동,904,19.7,8.2,42.7,92.9,5.1,7.8,0.0,1,11.5
2020-10-31,사상구,사상구 삼락동,904,19.7,8.2,42.7,92.9,5.1,7.8,0.0,1,11.5
2020-10-31,사상구,사상구 엄궁동,904,19.7,8.2,42.7,92.9,5.1,7.8,0.0,1,11.5
2020-10-31,사상구,사상구 학장동,904,19.7,8.2,42.7,92.9,5.1,7.8,0.0,1,11.5
2021-05-01,강서구,강서구 강동동,904,17.3,10.3,43.4,98.1,6.9,13.0,10.0,1,7.0
2021-05-01,강서구,강서구 대저2동,904,17.3,10.3,43.4,98.1,6.9,13.0,10.0,1,7.0
2021-05-01,강서구,강서구 명지동,904,17.3,10.3,43.4,98.1,6.9,13.0,10.0,3,7.0
2021-05-01,강서구,강서구 지사동,904,17.3,10.3,43.4,98.1,6.9,13.0,10.0,1,7.0
2021-05-01,사상구,사상구 감전동,904,17.3,10.3,43.4,98.1,6.9,13.0,10.0,1,7.0
2021-05-01,사상구,사상구 모라동,904,17.3,10.3,43.4,98.1,6.9,13.0,10.0,1,7.0
2021-05-01,사상구,사상구 엄궁동,904,17.3,10.3,43.4,98.1,6.9,13.0,10.0,1,7.0
2021-05-02,사상구,사상구 괘법동,904,18.4,8.9,40.2,90.0,5.5,9.0,0.0,2,9.499999999999998
2021-05-02,사상구,사상구 모라동,904,18.4,8.9,40.2,90.0,5.5,9.0,0.0,1,9.499999999999998
2021-05-03,강서구,강서구 강동동,904,19.7,7.0,33.3,99.2,8.7,11.9,0.0,1,12.7
2021-05-03,강서구,강서구 구랑동,904,19.7,7.0,33.3,99.2,8.7,11.9,0.0,1,12.7
2021-05-03,강서구,강서구 명지동,904,19.7,7.0,33.3,99.2,8.7,11.9,0.0,2,12.7
2021-05-03,사상구,사상구 감전동,904,19.7,7.0,33.3,99.2,8.7,11.9,0.0,1,12.7
2021-05-03,사상구,사상구 모라동,904,19.7,7.0,33.3,99.2,8.7,11.9,0.0,1,12.7
2021-05-04,강서구,강서구 대저1동,904,19.3,11.6,73.8,95.9,11.4,21.5,25.0,1,7.700000000000001
2021-05-04,사상구,사상구 감전동,904,19.3,11.6,73.8,95.9,11.4,21.5,25.0,1,7.700000000000001
2021-05-04,사상구,사상구 괘법동,904,19.3,11.6,73.8,95.9,11.4,21.5,25.0,1,7.700000000000001
2021-05-04,사상구,사상구 학장동,904,19.3,11.6,73.8,95.9,11.4,21.5,25.0,1,7.700000000000001
2021-05-05,강서구,강서구 명지동,904,24.5,13.4,15.8,97.5,9.2,15.0,5.0,1,11.1
2021-05-05,강서구,강서구 생곡동,904,24.5,13.4,15.8,97.5,9.2,15.0,5.0,1,11.1
2021-05-05,사상구,사상구 감전동,904,24.5,13.4,15.8,97.5,9.2,15.0,5.0,1,11.1
2021-05-05,사상구,사상구 괘법동,904,24.5,13.4,15.8,97.5,9.2,15.0,5.0,1,11.1
2021-05-05,사상구,사상구 모라동,904,24.5,13.4,15.8,97.5,9.2,15.0,5.0,2,11.1
